"","Localisation","HumanName","BrainRegion"
"1354","Postsynaptic","ABR","Brain"
"1355","Postsynaptic","AP3D1","Brain"
"1356","Postsynaptic","RAB11FIP5","Brain"
"1357","Postsynaptic","GAS7","Brain"
"1358","Postsynaptic","OXCT1","Brain"
"1359","Postsynaptic","RPS18","Brain"
"1360","Postsynaptic","DYNC1LI2","Brain"
"1361","Postsynaptic","RYR2","Brain"
"1362","Postsynaptic","WDR37","Brain"
"1363","Postsynaptic","ALDH5A1","Brain"
"1364","Postsynaptic","DPYSL5","Brain"
"1365","Postsynaptic","RPS25","Brain"
"1366","Postsynaptic","HSP90B1","Brain"
"1367","Postsynaptic","CAND1","Brain"
"1368","Postsynaptic","CPNE6","Brain"
"1369","Postsynaptic","PSD","Brain"
"1370","Postsynaptic","PPFIA2","Brain"
"1371","Postsynaptic","ENPP6","Brain"
"1372","Postsynaptic","SH3GLB2","Brain"
"1373","Postsynaptic","RAB6A","Brain"
"1374","Postsynaptic","MYH11","Brain"
"1375","Postsynaptic","TBC1D24","Brain"
"1376","Postsynaptic","DNAJA3","Brain"
"1377","Postsynaptic","COX2","Brain"
"1378","Postsynaptic","CLTB","Brain"
"1379","Postsynaptic","NDUFB10","Brain"
"1380","Postsynaptic","SDHA","Brain"
"1381","Postsynaptic","FASN","Brain"
"1382","Postsynaptic","STUB1","Brain"
"1383","Postsynaptic","ATP5I","Brain"
"1384","Postsynaptic","HACD3","Brain"
"1385","Postsynaptic","PTPN11","Brain"
"1386","Postsynaptic","ATP6V1G2","Brain"
"1387","Postsynaptic","SYN3","Brain"
"1388","Postsynaptic","CACNG8","Brain"
"1389","Postsynaptic","TOM1L2","Brain"
"1390","Postsynaptic","EXOC7","Brain"
"1391","Postsynaptic","C9orf172","Brain"
"1392","Postsynaptic","GLS","Brain"
"1393","Postsynaptic","SLC12A2","Brain"
"1394","Postsynaptic","CDH13","Brain"
"1395","Postsynaptic","RPL38","Brain"
"1396","Postsynaptic","ATP5J2","Brain"
"1397","Postsynaptic","RAB35","Brain"
"1398","Postsynaptic","GABARAPL2","Brain"
"1399","Postsynaptic","CISD1","Brain"
"1400","Postsynaptic","PYGB","Brain"
"1401","Postsynaptic","NDUFB8","Brain"
"1402","Postsynaptic","RAB5C","Brain"
"1403","Postsynaptic","PIP5K1C","Brain"
"1404","Postsynaptic","AHCYL1","Brain"
"1405","Postsynaptic","FKBP8","Brain"
"1406","Postsynaptic","FYN","Brain"
"1407","Postsynaptic","COX4I1","Brain"
"1408","Postsynaptic","HDLBP","Brain"
"1409","Postsynaptic","PIP4K2A","Brain"
"1410","Postsynaptic","AIFM1","Brain"
"1411","Postsynaptic","PHYHIP","Brain"
"1412","Postsynaptic","CNTNAP2","Brain"
"1413","Postsynaptic","NDUFA7","Brain"
"1414","Postsynaptic","PSMD2","Brain"
"1415","Postsynaptic","AGK","Brain"
"1416","Postsynaptic","EXOC3","Brain"
"1417","Postsynaptic","SAMM50","Brain"
"1418","Postsynaptic","NDUFS6","Brain"
"1419","Postsynaptic","RAP1GDS1","Brain"
"1420","Postsynaptic","COX5A","Brain"
"1421","Postsynaptic","NDUFB4","Brain"
"1422","Postsynaptic","MCCC1","Brain"
"1423","Postsynaptic","DNAJC11","Brain"
"1424","Postsynaptic","VPS45","Brain"
"1425","Postsynaptic","TTC7B","Brain"
"1426","Postsynaptic","ITPKA","Brain"
"1427","Postsynaptic","NDUFS7","Brain"
"1428","Postsynaptic","MCCC2","Brain"
"1429","Postsynaptic","NDUFA8","Brain"
"1430","Postsynaptic","COX6C","Brain"
"1431","Postsynaptic","MLLT4","Brain"
"1432","Postsynaptic","PGK1","Brain"
"1433","Postsynaptic","TANC2","Brain"
"1434","Postsynaptic","CDH10","Brain"
"1435","Postsynaptic","APC","Brain"
"1436","Postsynaptic","CACNB1","Brain"
"1437","Postsynaptic","ARHGAP44","Brain"
"1438","Postsynaptic","BCR","Brain"
"1439","Postsynaptic","DDX17","Brain"
"1440","Postsynaptic","CACNB4","Brain"
"1441","Postsynaptic","EHD3","Brain"
"1442","Postsynaptic","MAPK3","Brain"
"1443","Postsynaptic","KCTD12","Brain"
"1444","Postsynaptic","KCTD16","Brain"
"1445","Postsynaptic","NPEPPS","Brain"
"1446","Postsynaptic","RAB3C","Brain"
"1447","Postsynaptic","RPL27","Brain"
"1448","Postsynaptic","ABI2","Brain"
"1449","Postsynaptic","UBE2N","Brain"
"1450","Postsynaptic","RAB1A","Brain"
"1451","Postsynaptic","TBK1","Brain"
"1452","Postsynaptic","WDR47","Brain"
"1453","Postsynaptic","CLASP1","Brain"
"1454","Postsynaptic","STRN","Brain"
"1455","Postsynaptic","DIP2B","Brain"
"1456","Postsynaptic","FARP1","Brain"
"1457","Postsynaptic","WDR1","Brain"
"1458","Postsynaptic","KIF21A","Brain"
"1459","Postsynaptic","MFN2","Brain"
"1460","Postsynaptic","KIF1A","Brain"
"1461","Postsynaptic","KBTBD11","Brain"
"1462","Postsynaptic","UPF1","Brain"
"1463","Postsynaptic","SPTBN4","Brain"
"1464","Postsynaptic","RPL22","Brain"
"1465","Postsynaptic","PRNP","Brain"
"1466","Postsynaptic","RPL23A","Brain"
"1467","Postsynaptic","RPS2","Brain"
"1468","Postsynaptic","RPS10","Brain"
"1469","Postsynaptic","RPL18","Brain"
"1470","Postsynaptic","RPL18A","Brain"
"1471","Postsynaptic","ANXA5","Brain"
"1472","Postsynaptic","SYT5","Brain"
"1473","Postsynaptic","VPS33A","Brain"
"1474","Postsynaptic","RPS9","Brain"
"1475","Postsynaptic","RPL17","Brain"
"1476","Postsynaptic","TUBB6","Brain"
"1477","Postsynaptic","LIN7B","Brain"
"1478","Postsynaptic","RPL13A","Brain"
"1479","Postsynaptic","RPL10","Brain"
"1480","Postsynaptic","NCALD","Brain"
"1481","Postsynaptic","ARFGAP2","Brain"
"1482","Postsynaptic","ACTR1B","Brain"
"1483","Postsynaptic","ABCB8","Brain"
"1484","Postsynaptic","EXOC1","Brain"
"1485","Postsynaptic","HSD17B10","Brain"
"1486","Postsynaptic","MLF2","Brain"
"1487","Postsynaptic","TNC","Brain"
"1488","Postsynaptic","NDUFB7","Brain"
"1489","Postsynaptic","ANXA6","Brain"
"1490","Postsynaptic","SLC25A1","Brain"
"1491","Postsynaptic","SLC4A10","Brain"
"1492","Postsynaptic","PGRMC1","Brain"
"1493","Postsynaptic","AK1","Brain"
"1494","Postsynaptic","ARHGAP26","Brain"
"1495","Postsynaptic","RHOA","Brain"
"1496","Postsynaptic","ARF1","Brain"
"1497","Postsynaptic","RPS11","Brain"
"1498","Postsynaptic","GNG7","Brain"
"1499","Postsynaptic","CRIP2","Brain"
"1500","Postsynaptic","STX12","Brain"
"1501","Postsynaptic","ATAD1","Brain"
"1502","Postsynaptic","RAB18","Brain"
"1503","Postsynaptic","SYNGR1","Brain"
"1504","Postsynaptic","SLC2A1","Brain"
"1505","Postsynaptic","LRRC47","Brain"
"1506","Postsynaptic","MAOB","Brain"
"1507","Postsynaptic","NDUFA13","Brain"
"1508","Postsynaptic","HEPACAM","Brain"
"1509","Postsynaptic","HPCA","Brain"
"1510","Postsynaptic","DMD","Brain"
"1511","Postsynaptic","PDIA3","Brain"
"1512","Postsynaptic","MTCH1","Brain"
"1513","Postsynaptic","EXOC6B","Brain"
"1514","Postsynaptic","MOGS","Brain"
"1515","Postsynaptic","SNPH","Brain"
"1516","Postsynaptic","GABRB2","Brain"
"1517","Postsynaptic","HIP1R","Brain"
"1518","Postsynaptic","SCFD1","Brain"
"1519","Postsynaptic","CPNE5","Brain"
"1520","Postsynaptic","CSNK2B","Brain"
"1521","Postsynaptic","PAICS","Brain"
"1522","Postsynaptic","EXOC5","Brain"
"1523","Postsynaptic","ACADVL","Brain"
"1524","Postsynaptic","MYO1D","Brain"
"1525","Postsynaptic","DMWD","Brain"
"1526","Postsynaptic","SNCA","Brain"
"1527","Postsynaptic","C2CD4C","Brain"
"1528","Postsynaptic","ARPC5L","Brain"
"1529","Postsynaptic","CRYM","Brain"
"1530","Postsynaptic","PPP2CA","Brain"
"1531","Postsynaptic","LRPPRC","Brain"
"1532","Postsynaptic","AFG3L2","Brain"
"1533","Postsynaptic","COPA","Brain"
"1534","Postsynaptic","CPNE7","Brain"
"1535","Postsynaptic","MFF","Brain"
"1536","Postsynaptic","MARK1","Brain"
"1537","Postsynaptic","ACTR3B","Brain"
"1538","Postsynaptic","ATP8A1","Brain"
"1539","Postsynaptic","PAFAH1B1","Brain"
"1540","Postsynaptic","HNRNPA1","Brain"
"1541","Postsynaptic","PPP2R2A","Brain"
"1542","Postsynaptic","ATP5D","Brain"
"1543","Postsynaptic","PRDX3","Brain"
"1544","Postsynaptic","SNX27","Brain"
"1545","Postsynaptic","UQCRB","Brain"
"1546","Postsynaptic","MCU","Brain"
"1547","Postsynaptic","RPS4X","Brain"
"1548","Postsynaptic","ARMC10","Brain"
"1549","Postsynaptic","KLC2","Brain"
"1550","Postsynaptic","ATP2B3","Brain"
"1551","Postsynaptic","INPP4A","Brain"
"1552","Postsynaptic","GRM2","Brain"
"1553","Postsynaptic","RASGRF2","Brain"
"1554","Postsynaptic","LMNA","Brain"
"1555","Postsynaptic","STK39","Brain"
"1556","Postsynaptic","ALDH6A1","Brain"
"1557","Postsynaptic","MAOA","Brain"
"1558","Postsynaptic","OGDHL","Brain"
"1559","Postsynaptic","ABHD12","Brain"
"1560","Postsynaptic","SLC25A46","Brain"
"1561","Postsynaptic","SACM1L","Brain"
"1562","Postsynaptic","NDUFA6","Brain"
"1563","Postsynaptic","SLC27A4","Brain"
"1564","Postsynaptic","IPO5","Brain"
"1565","Postsynaptic","PITPNM1","Brain"
"1566","Postsynaptic","SCN2A","Brain"
"1567","Postsynaptic","EIF4G1","Brain"
"1568","Postsynaptic","MAGI2","Brain"
"1569","Postsynaptic","RAN","Brain"
"1570","Postsynaptic","PEX5L","Brain"
"1571","Postsynaptic","CANX","Brain"
"1572","Postsynaptic","LZTS1","Brain"
"1573","Postsynaptic","ARHGAP32","Brain"
"1574","Postsynaptic","SEC23A","Brain"
"1575","Postsynaptic","CSNK1A1","Brain"
"1576","Postsynaptic","RAB2A","Brain"
"1577","Postsynaptic","SRGAP3","Brain"
"1578","Postsynaptic","CNRIP1","Brain"
"1579","Postsynaptic","LMNB2","Brain"
"1580","Postsynaptic","RASAL2","Brain"
"1581","Postsynaptic","STOML2","Brain"
"1582","Postsynaptic","PLXNA4","Brain"
"1583","Postsynaptic","NEDD4L","Brain"
"1584","Postsynaptic","CEP170","Brain"
"1585","Postsynaptic","MYCBP2","Brain"
"1586","Postsynaptic","MATR3","Brain"
"1587","Postsynaptic","HNRNPU","Brain"
"1588","Postsynaptic","MAPK8IP3","Brain"
"1589","Postsynaptic","LMNB1","Brain"
"1590","Postsynaptic","FAM171A1","Brain"
"1591","Postsynaptic","FLII","Brain"
"1592","Postsynaptic","GIPC1","Brain"
"1593","Postsynaptic","FAM171A2","Brain"
"1594","Postsynaptic","PDE1B","Brain"
"1595","Postsynaptic","TRIM9","Brain"
"1596","Postsynaptic","KIAA1549","Brain"
"1597","Postsynaptic","EMC1","Brain"
"1598","Postsynaptic","AKR1A1","Brain"
"1599","Postsynaptic","02-Mar","Brain"
"1600","Postsynaptic","PDPK1","Brain"
"1601","Postsynaptic","APOO","Brain"
"1602","Postsynaptic","ACACA","Brain"
"1603","Postsynaptic","C1QBP","Brain"
"1604","Postsynaptic","EXOC2","Brain"
"1605","Postsynaptic","HPCAL1","Brain"
"1606","Postsynaptic","SCRN1","Brain"
"1607","Postsynaptic","PALM2AKAP2","Brain"
"1608","Postsynaptic","CHMP4B","Brain"
"1609","Postsynaptic","FAM213A","Brain"
"1610","Postsynaptic","RAP2A","Brain"
"1611","Postsynaptic","ALDH1L1","Brain"
"1612","Postsynaptic","ACOT7","Brain"
"1613","Postsynaptic","TJP2","Brain"
"1614","Postsynaptic","STX7","Brain"
"1615","Postsynaptic","SYNCRIP","Brain"
"1616","Postsynaptic","FGG","Brain"
"1617","Postsynaptic","SFN","Brain"
"1618","Postsynaptic","DNAJB1","Brain"
"1619","Postsynaptic","HBA1","Brain"
"1620","Postsynaptic","VPS4A","Brain"
"1621","Postsynaptic","EXOC8","Brain"
"1622","Postsynaptic","KIF3A","Brain"
"1623","Postsynaptic","GABRB3","Brain"
"1624","Postsynaptic","TXNL1","Brain"
"1625","Postsynaptic","LY6H","Brain"
"1626","Postsynaptic","KIAA1549L","Brain"
"1627","Postsynaptic","DNAJB4","Brain"
"1628","Postsynaptic","CMPK1","Brain"
"1629","Postsynaptic","PLXNA1","Brain"
"1630","Postsynaptic","OTUB1","Brain"
"1631","Postsynaptic","PSMC1","Brain"
"1632","Postsynaptic","RPS28","Brain"
"1633","Postsynaptic","CLDN11","Brain"
"1634","Postsynaptic","GABRG2","Brain"
"1635","Postsynaptic","MTX1","Brain"
"1636","Postsynaptic","QDPR","Brain"
"1637","Postsynaptic","RPL35","Brain"
"1638","Postsynaptic","SLC27A1","Brain"
"1639","Postsynaptic","GAD1","Brain"
"1640","Postsynaptic","MTHFD1","Brain"
"1641","Postsynaptic","ACSL3","Brain"
"1642","Postsynaptic","LNPK","Brain"
"1643","Postsynaptic","TSG101","Brain"
"1644","Postsynaptic","VPS11","Brain"
"1645","Postsynaptic","PTPN23","Brain"
"1646","Postsynaptic","BRSK2","Brain"
"1647","Postsynaptic","HNRNPA3","Brain"
"1648","Postsynaptic","ABHD6","Brain"
"1649","Postsynaptic","ATP5MG","Brain"
"1650","Postsynaptic","ASAP1","Brain"
"1651","Postsynaptic","LINGO1","Brain"
"1652","Postsynaptic","VARS","Brain"
"1653","Postsynaptic","GK","Brain"
"1654","Postsynaptic","PPP2R5E","Brain"
"1655","Postsynaptic","MYL6B","Brain"
"1656","Postsynaptic","DHRS7B","Brain"
"1657","Postsynaptic","EZR","Brain"
"1658","Postsynaptic","GPM6B","Brain"
"1659","Postsynaptic","TFAM","Brain"
"1660","Postsynaptic","WASF3","Brain"
"1661","Postsynaptic","CA4","Brain"
"1662","Postsynaptic","CYB5B","Brain"
"1663","Postsynaptic","YARS","Brain"
"1664","Postsynaptic","PDIA6","Brain"
"1665","Postsynaptic","FH","Brain"
"1666","Postsynaptic","RPS27","Brain"
"1667","Postsynaptic","AHSA1","Brain"
"1668","Postsynaptic","NME1","Brain"
"1669","Postsynaptic","RTCB","Brain"
"1670","Postsynaptic","DNAJB2","Brain"
"1671","Postsynaptic","SDCBP","Brain"
"1672","Postsynaptic","IDH2","Brain"
"1673","Postsynaptic","TUBA1B","Brain"
"1674","Postsynaptic","SNTA1","Brain"
"1675","Postsynaptic","DYNC1I2","Brain"
"1676","Postsynaptic","DDX6","Brain"
"1677","Postsynaptic","ALDH3A2","Brain"
"1678","Postsynaptic","DOC2A","Brain"
"1679","Postsynaptic","PSMD14","Brain"
"1680","Postsynaptic","TOLLIP","Brain"
"1681","Postsynaptic","EEF1B2","Brain"
"1682","Postsynaptic","PFN1","Brain"
"1683","Postsynaptic","PDHX","Brain"
"1684","Postsynaptic","VPS29","Brain"
"1685","Postsynaptic","SLC4A1","Brain"
"1686","Postsynaptic","MPP1","Brain"
"1687","Postsynaptic","DHX30","Brain"
"1688","Postsynaptic","RPS20","Brain"
"1689","Postsynaptic","C2CD2L","Brain"
"1690","Postsynaptic","FECH","Brain"
"1691","Postsynaptic","HAPLN4","Brain"
"1692","Postsynaptic","ARHGAP1","Brain"
"1693","Postsynaptic","ARL8B","Brain"
"1694","Postsynaptic","ATAT1","Brain"
"1695","Postsynaptic","CNDP2","Brain"
"1696","Postsynaptic","NSFL1C","Brain"
"1697","Postsynaptic","TRIM2","Brain"
"1698","Postsynaptic","VPS52","Brain"
"1699","Postsynaptic","ERLIN2","Brain"
"1700","Postsynaptic","ROGDI","Brain"
"1701","Postsynaptic","CBR1","Brain"
"1702","Postsynaptic","HNRNPD","Brain"
"1703","Postsynaptic","RARS","Brain"
"1704","Postsynaptic","GNA11","Brain"
"1705","Postsynaptic","NDUFA12","Brain"
"1706","Postsynaptic","COX7A2L","Brain"
"1707","Postsynaptic","MECP2","Brain"
"1708","Postsynaptic","SDHB","Brain"
"1709","Postsynaptic","RAB3GAP2","Brain"
"1710","Postsynaptic","NDUFB6","Brain"
"1711","Postsynaptic","CELF2","Brain"
"1712","Postsynaptic","MAP6D1","Brain"
"1713","Postsynaptic","GSK3A","Brain"
"1714","Postsynaptic","FSD1","Brain"
"1715","Postsynaptic","LRRC8A","Brain"
"1716","Postsynaptic","LARP1","Brain"
"1717","Postsynaptic","PRPS1","Brain"
"1718","Postsynaptic","TBC1D10B","Brain"
"1719","Postsynaptic","LGI3","Brain"
"1720","Postsynaptic","PA2G4","Brain"
"1721","Postsynaptic","COX6B1","Brain"
"1722","Postsynaptic","KIAA1217","Brain"
"1723","Postsynaptic","LZTS3","Brain"
"1724","Postsynaptic","RASAL1","Brain"
"1725","Postsynaptic","CAMSAP3","Brain"
"1726","Postsynaptic","CYTH3","Brain"
"1727","Postsynaptic","PPP1R7","Brain"
"1728","Postsynaptic","FXR2","Brain"
"1729","Postsynaptic","LIMCH1","Brain"
"1730","Postsynaptic","APPL1","Brain"
"1731","Postsynaptic","UBR4","Brain"
"1732","Postsynaptic","MPRIP","Brain"
"1733","Postsynaptic","PAK7","Brain"
"1734","Postsynaptic","ARF5","Brain"
"1735","Postsynaptic","NCL","Brain"
"1736","Postsynaptic","PPM1H","Brain"
"1737","Postsynaptic","NPM1","Brain"
"1738","Postsynaptic","EIF4A1","Brain"
"1739","Postsynaptic","ARHGEF12","Brain"
"1740","Postsynaptic","EFHD2","Brain"
"1741","Postsynaptic","CAPRIN1","Brain"
"1742","Postsynaptic","BAG6","Brain"
"1743","Postsynaptic","C12orf57","Brain"
"1744","Postsynaptic","RAP1GAP","Brain"
"1745","Postsynaptic","VPS41","Brain"
"1746","Postsynaptic","C21orf33","Brain"
"1747","Postsynaptic","HNRNPH1","Brain"
"1748","Postsynaptic","ACBD5","Brain"
"1749","Postsynaptic","DOCK9","Brain"
"1750","Postsynaptic","PDE4D","Brain"
"1751","Postsynaptic","AIFM3","Brain"
"1752","Postsynaptic","H1F0","Brain"
"1753","Postsynaptic","CDK16","Brain"
"1754","Postsynaptic","RPL31","Brain"
"1755","Postsynaptic","AK5","Brain"
"1756","Postsynaptic","ACSBG1","Brain"
"1757","Postsynaptic","VCPIP1","Brain"
"1758","Postsynaptic","LRRC57","Brain"
"1759","Postsynaptic","MOBP","Brain"
"1760","Postsynaptic","PITPNM2","Brain"
"1761","Postsynaptic","TLN1","Brain"
"1762","Postsynaptic","HTT","Brain"
"1763","Postsynaptic","ARHGDIA","Brain"
"1764","Postsynaptic","GUCY1B3","Brain"
"1765","Postsynaptic","CDS2","Brain"
"1766","Postsynaptic","ARHGEF9","Brain"
"1767","Postsynaptic","DOCK4","Brain"
"1768","Postsynaptic","SNX3","Brain"
"1769","Postsynaptic","ARHGAP23","Brain"
"1770","Postsynaptic","NAP1L4","Brain"
"1771","Postsynaptic","MLC1","Brain"
"1772","Postsynaptic","RPL27A","Brain"
"1773","Postsynaptic","CAPN5","Brain"
"1774","Postsynaptic","PEA15","Brain"
"1775","Postsynaptic","DHX9","Brain"
"1776","Postsynaptic","DUSP3","Brain"
"1777","Postsynaptic","GPSM1","Brain"
"1778","Postsynaptic","PPFIA4","Brain"
"1779","Postsynaptic","DARS","Brain"
"1780","Postsynaptic","SRR","Brain"
"1781","Postsynaptic","ADCY5","Brain"
"1782","Postsynaptic","WASL","Brain"
"1783","Postsynaptic","MYO1C","Brain"
"1784","Postsynaptic","FN3K","Brain"
"1785","Postsynaptic","CAPN1","Brain"
"1786","Postsynaptic","EMD","Brain"
"1787","Postsynaptic","NDUFB11","Brain"
"1788","Postsynaptic","TIMM44","Brain"
"1789","Postsynaptic","AARS","Brain"
"1790","Postsynaptic","PIN1","Brain"
"1791","Postsynaptic","MAPK10","Brain"
"1792","Postsynaptic","HAPLN2","Brain"
"1793","Postsynaptic","HADH","Brain"
"1794","Postsynaptic","MTX2","Brain"
"1795","Postsynaptic","CLTA","Brain"
"1796","Postsynaptic","AGPAT5","Brain"
"1797","Postsynaptic","BCAS3","Brain"
"1798","Postsynaptic","PSMC5","Brain"
"1799","Postsynaptic","ETFA","Brain"
"1800","Postsynaptic","IARS2","Brain"
"1801","Postsynaptic","DAGLA","Brain"
"1802","Postsynaptic","DAAM2","Brain"
"1803","Postsynaptic","CSE1L","Brain"
"1804","Postsynaptic","SNX1","Brain"
"1805","Postsynaptic","MADD","Brain"
"1806","Postsynaptic","PCMT1","Brain"
"1807","Postsynaptic","BAG5","Brain"
"1808","Postsynaptic","SSBP1","Brain"
"1809","Postsynaptic","BCKDK","Brain"
"1810","Postsynaptic","PDXK","Brain"
"1811","Postsynaptic","KIAA1468","Brain"
"1812","Postsynaptic","RPL28","Brain"
"1813","Postsynaptic","TRAPPC9","Brain"
"1814","Postsynaptic","DPM1","Brain"
"1815","Postsynaptic","OXR1","Brain"
"1816","Postsynaptic","NDUFS8","Brain"
"1817","Postsynaptic","USO1","Brain"
"1818","Postsynaptic","MAP2K4","Brain"
"1819","Postsynaptic","MTFR1L","Brain"
"1820","Postsynaptic","HP1BP3","Brain"
"1821","Postsynaptic","KHDRBS1","Brain"
"1822","Postsynaptic","CMAS","Brain"
"1823","Postsynaptic","CRYAB","Brain"
"1824","Postsynaptic","AP1G1","Brain"
"1825","Postsynaptic","HNRNPL","Brain"
"1826","Postsynaptic","FAM171B","Brain"
"1827","Postsynaptic","PSMC2","Brain"
"1828","Postsynaptic","NNT","Brain"
"1829","Postsynaptic","LLGL1","Brain"
"1830","Postsynaptic","HECW2","Brain"
"1831","Postsynaptic","CPT1A","Brain"
"1832","Postsynaptic","MAP2K7","Brain"
"1833","Postsynaptic","HSD17B8","Brain"
"1834","Postsynaptic","VPS51","Brain"
"1835","Postsynaptic","DCTN3","Brain"
"1836","Postsynaptic","FAM131B","Brain"
"1837","Postsynaptic","PNPLA6","Brain"
"1838","Postsynaptic","PDK3","Brain"
"1839","Postsynaptic","ATIC","Brain"
"1840","Postsynaptic","NDUFA5","Brain"
"1841","Postsynaptic","NDUFB3","Brain"
"1842","Postsynaptic","MAP2K2","Brain"
"1843","Postsynaptic","DNAJC19","Brain"
"1844","Postsynaptic","LONP1","Brain"
"1845","Postsynaptic","NDUFC2","Brain"
"1846","Postsynaptic","NECAB2","Brain"
"1847","Postsynaptic","GUCY1A2","Brain"
"1848","Postsynaptic","MICU3","Brain"
"1849","Postsynaptic","CYB5R1","Brain"
"1850","Postsynaptic","LPCAT4","Brain"
"1851","Postsynaptic","CSDE1","Brain"
"1852","Postsynaptic","GARS","Brain"
"1853","Postsynaptic","ARFGEF2","Brain"
"1854","Postsynaptic","MMS19","Brain"
"1855","Postsynaptic","ATL1","Brain"
"1856","Postsynaptic","CCDC92","Brain"
"1857","Postsynaptic","NFS1","Brain"
"1858","Postsynaptic","RALGAPB","Brain"
"1859","Postsynaptic","PYGM","Brain"
"1860","Postsynaptic","IST1","Brain"
"1861","Postsynaptic","KARS","Brain"
"1862","Postsynaptic","FLNA","Brain"
"1863","Postsynaptic","SCRIB","Brain"
"1864","Postsynaptic","AKAP12","Brain"
"1865","Postsynaptic","SKP1","Brain"
"1866","Postsynaptic","TSC2","Brain"
"1867","Postsynaptic","EXOG","Brain"
"1868","Postsynaptic","CSNK2A2","Brain"
"1869","Postsynaptic","PARP1","Brain"
"1870","Postsynaptic","PDCD6IP","Brain"
"1871","Postsynaptic","PRKAR1B","Brain"
"1872","Postsynaptic","ALYREF","Brain"
"1873","Postsynaptic","TRAPPC3","Brain"
"1874","Postsynaptic","TRIM46","Brain"
"1875","Postsynaptic","DDB1","Brain"
"1876","Postsynaptic","H2AFY","Brain"
"1877","Postsynaptic","FMR1","Brain"
"1878","Postsynaptic","PTK2","Brain"
"1879","Postsynaptic","ELAVL4","Brain"
"1880","Postsynaptic","PTPRN2","Brain"
"1881","Postsynaptic","FUS","Brain"
"1882","Postsynaptic","SEC24C","Brain"
"1883","Postsynaptic","WNK2","Brain"
"1884","Postsynaptic","FAM120A","Brain"
"1885","Postsynaptic","EIF3A","Brain"
"1886","Postsynaptic","MPC2","Brain"
"1887","Postsynaptic","RPS7","Brain"
"1888","Postsynaptic","FBXL16","Brain"
"1889","Postsynaptic","ARFGEF3","Brain"
"1890","Postsynaptic","ANXA1","Brain"
"1891","Postsynaptic","PPM1E","Brain"
"1892","Postsynaptic","C2CD5","Brain"
"1893","Postsynaptic","RPS12","Brain"
"1894","Postsynaptic","CPNE4","Brain"
"1895","Postsynaptic","RPL21","Brain"
"1896","Postsynaptic","ANXA11","Brain"
"1897","Postsynaptic","ESYT2","Brain"
"1898","Postsynaptic","HSPA1A","Brain"
"1899","Postsynaptic","VPS53","Brain"
"1900","Postsynaptic","DCAKD","Brain"
"1901","Postsynaptic","SLC8A1","Brain"
"1902","Postsynaptic","EPDR1","Brain"
"1903","Postsynaptic","RPS26","Brain"
"1904","Postsynaptic","SPARCL1","Brain"
"1905","Postsynaptic","TMEM33","Brain"
"1906","Postsynaptic","YKT6","Brain"
"1907","Postsynaptic","HNRNPC","Brain"
"1908","Postsynaptic","RPL32","Brain"
"1909","Postsynaptic","NDUFS4","Brain"
"1910","Postsynaptic","HSDL2","Brain"
"1911","Postsynaptic","SV2B","Brain"
"1912","Postsynaptic","ACAA2","Brain"
"1913","Postsynaptic","AQP4","Brain"
"1914","Postsynaptic","UQCRH","Brain"
"1915","Postsynaptic","BANF1","Brain"
"1916","Postsynaptic","USP14","Brain"
"1917","Postsynaptic","H1-2","Brain"
"1918","Postsynaptic","TECR","Brain"
"1919","Postsynaptic","UBE3B","Brain"
