"SUID","adjustedPValue_All_genes","description_All_genes","N_All_genes","name","nn_All_genes","nodeFillColor_All_genes","nodeFontSize_All_genes","nodeSize_All_genes","nodeType_All_genes","pValue_All_genes","selected","shared name","X_All_genes","xx_All_genes"
"1579086","2.3581E-3","protein amino acid phosphorylation","14261","6468","656","2.6274360049928784","14","13.416407864998739","ellipse","2.3405E-4","false","6468","565","45"
"1579089","3.3624E-7","localization of cell","14261","51674","314","6.473355581433065","14","12.0","ellipse","9.7796E-9","false","51674","565","36"
"1579090","3.3624E-7","cell motility","14261","48870","314","6.473355581433065","14","12.0","ellipse","9.7796E-9","false","48870","565","36"
"1579093","6.2530E-2","negative regulation of ubiquitin-protein ligase activity","14261","51444","66","1.203912281612942","14","5.291502622129181","ellipse","1.5249E-2","false","51444","565","7"
"1579094","4.9505E-2","negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle","14261","51436","62","1.305352323290341","14","5.291502622129181","ellipse","1.1016E-2","false","51436","565","7"
"1579096","3.9000E-2","regulation of cell-substrate junction assembly","14261","90109","11","1.408935453365252","14","3.4641016151377544","ellipse","8.0435E-3","false","90109","565","3"
"1579097","3.9000E-2","regulation of focal adhesion assembly","14261","51893","11","1.408935453365252","14","3.4641016151377544","ellipse","8.0435E-3","false","51893","565","3"
"1579100","2.5378E-5","behavior","14261","7610","465","4.595539828054938","14","12.806248474865697","ellipse","1.3813E-6","false","7610","565","41"
"1579101","8.5650E-6","locomotory behavior","14261","7626","272","5.06727182172463","14","10.954451150103322","ellipse","3.9634E-7","false","7626","565","30"
"1579103","6.0253E-2","thiamin and derivative metabolic process","14261","42723","5","1.2200221468135048","14","2.8284271247461903","ellipse","1.4468E-2","false","42723","565","2"
"1579105","5.4792E-3","positive regulation of endocytosis","14261","45807","38","2.2612846929984225","14","5.291502622129181","ellipse","6.3885E-4","false","45807","565","7"
"1579109","1.0966E-1","negative regulation of transferase activity","14261","51348","111","0.9599585881745784","14","6.0","ellipse","3.2067E-2","false","51348","565","9"
"1579110","8.6265E-2","negative regulation of kinase activity","14261","33673","105","1.06416456592252","14","6.0","ellipse","2.3414E-2","false","33673","565","9"
"1579114","1.4640E-1","movement in environment of other organism involved in symbiotic interaction","14261","52192","10","0.8344507561466732","14","2.8284271247461903","ellipse","5.7108E-2","false","52192","565","2"
"1579115","1.4640E-1","entry into other organism involved in symbiotic interaction","14261","51828","10","0.8344507561466732","14","2.8284271247461903","ellipse","5.7108E-2","false","51828","565","2"
"1579117","1.0595E-1","regulation of cell projection organization","14261","31344","128","0.9749042499852506","14","6.324555320336759","ellipse","3.0840E-2","false","31344","565","10"
"1579120","3.5919E-2","regulation of multicellular organismal metabolic process","14261","44246","20","1.444670526371538","14","4.0","ellipse","7.1197E-3","false","44246","565","4"
"1579122","5.4849E-3","cellular extravasation","14261","45123","11","2.260832599690232","14","4.0","ellipse","6.4390E-4","false","45123","565","4"
"1579123","8.7951E-3","leukocyte tethering or rolling","14261","50901","6","2.055758595242289","14","3.4641016151377544","ellipse","1.1311E-3","false","50901","565","3"
"1579126","8.8753E-3","heme biosynthetic process","14261","6783","21","2.051817809422434","14","4.47213595499958","ellipse","1.1509E-3","false","6783","565","5"
"1579128","3.7226E-1","neuron projection morphogenesis","14261","48812","199","0.4291510833389708","14","6.324555320336759","ellipse","2.6529E-1","false","48812","565","10"
"1579129","3.7558E-1","axonogenesis","14261","7409","177","0.42529955927044505","14","6.0","ellipse","2.6903E-1","false","7409","565","9"
"1579132","4.0751E-2","negative regulation of caspase activity","14261","43154","21","1.3898630732778328","14","4.0","ellipse","8.5242E-3","false","43154","565","4"
"1579135","5.4849E-3","regulation of mitochondrial membrane potential","14261","51881","11","2.260832599690232","14","4.0","ellipse","6.4390E-4","false","51881","565","4"
"1579137","3.0287E-10","cell activation","14261","1775","275","9.518742886927122","14","12.489995996796797","ellipse","3.7172E-12","false","1775","565","39"
"1579139","2.5052E-2","positive regulation of fever","14261","31622","9","1.6011556160710776","14","3.4641016151377544","ellipse","4.3447E-3","false","31622","565","3"
"1579144","1.4813E-1","unsaturated fatty acid metabolic process","14261","33559","53","0.8293580051256317","14","4.47213595499958","ellipse","5.7940E-2","false","33559","565","5"
"1579146","1.8718E-5","mitochondrion organization","14261","7005","131","4.727738478945053","14","8.717797887081348","ellipse","9.5388E-7","false","7005","565","19"
"1579147","6.6863E-3","mitochondrial membrane organization","14261","7006","29","2.174813975575069","14","4.898979485566356","ellipse","8.2062E-4","false","7006","565","6"
"1579149","2.1424E-3","glucose catabolic process","14261","6007","53","2.66909551929557","14","6.0","ellipse","2.1035E-4","false","6007","565","9"
"1579152","1.3211E-5","positive regulation of catalytic activity","14261","43085","553","4.879055925030269","14","13.711309200802088","ellipse","6.5915E-7","false","43085","565","47"
"1579154","6.5118E-4","response to extracellular stimulus","14261","9991","264","3.1862958002080037","14","10.0","ellipse","5.1080E-5","false","9991","565","25"
"1579156","1.9424E-2","regulation of macrophage derived foam cell differentiation","14261","10743","26","1.7116653217631235","14","4.47213595499958","ellipse","3.1592E-3","false","10743","565","5"
"1579157","1.0956E-3","positive regulation of macrophage derived foam cell differentiation","14261","10744","13","2.9603334823032865","14","4.47213595499958","ellipse","9.4714E-5","false","10744","565","5"
"1579160","4.4886E-13","negative regulation of apoptosis","14261","43066","376","12.347893423004786","14","14.422205101855956","ellipse","2.2694E-15","false","43066","565","52"
"1579168","2.3938E-2","regulation of neurogenesis","14261","50767","209","1.6209067322303792","14","8.246211251235321","ellipse","4.0174E-3","false","50767","565","17"
"1579172","1.1102E-2","regulation of oxidoreductase activity","14261","51341","44","1.954602719190596","14","5.291502622129181","ellipse","1.5801E-3","false","51341","565","7"
"1579173","9.5735E-2","regulation of monooxygenase activity","14261","32768","29","1.0189309903449437","14","4.0","ellipse","2.6386E-2","false","32768","565","4"
"1579175","2.4993E-3","cellular protein localization","14261","34613","433","2.6021866390578374","14","11.489125293076057","ellipse","2.5406E-4","false","34613","565","33"
"1579178","9.9843E-2","regulation of nuclear division","14261","51783","59","1.000682023230047","14","4.898979485566356","ellipse","2.8757E-2","false","51783","565","6"
"1579181","3.2833E-2","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","14261","2460","70","1.483692487042598","14","5.656854249492381","ellipse","6.2897E-3","false","2460","565","8"
"1579182","3.1629E-2","T-helper 1 type immune response","14261","42088","10","1.4999113104755102","14","3.4641016151377544","ellipse","6.0254E-3","false","42088","565","3"
"1579184","1.1060E-2","tryptophan catabolic process to acetyl-CoA","14261","19442","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","19442","565","2"
"1579186","9.6907E-5","anatomical structure formation involved in morphogenesis","14261","48646","375","4.013645038643605","14","11.661903789690601","ellipse","6.1278E-6","false","48646","565","34"
"1579188","1.1198E-1","response to host","14261","75136","8","0.9508454739303223","14","2.8284271247461903","ellipse","3.7437E-2","false","75136","565","2"
"1579189","1.1198E-1","response to host defenses","14261","52200","8","0.9508454739303223","14","2.8284271247461903","ellipse","3.7437E-2","false","52200","565","2"
"1579193","2.2521E-6","establishment of localization in cell","14261","51649","865","5.6474029734354305","14","16.3707055437449","ellipse","8.8331E-8","false","51649","565","67"
"1579194","4.8168E-3","secretion by cell","14261","32940","206","2.317238351200383","14","8.717797887081348","ellipse","5.5134E-4","false","32940","565","19"
"1579203","8.3401E-4","regulation of defense response","14261","31347","161","3.0788272053937322","14","8.48528137423857","ellipse","6.9872E-5","false","31347","565","18"
"1579205","9.2059E-3","proteolysis","14261","6508","729","2.035933460930895","14","13.564659966250536","ellipse","1.2035E-3","false","6508","565","46"
"1579207","3.4337E-3","response to insulin stimulus","14261","32868","123","2.46423238441455","14","7.483314773547883","ellipse","3.6280E-4","false","32868","565","14"
"1579208","4.3559E-2","cellular response to insulin stimulus","14261","32869","75","1.360919914188556","14","5.656854249492381","ellipse","9.4719E-3","false","32869","565","8"
"1579210","1.1060E-2","positive regulation of cell adhesion","14261","45785","69","1.956236892466671","14","6.0","ellipse","1.5351E-3","false","45785","565","9"
"1579212","4.7077E-2","positive regulation of collagen biosynthetic process","14261","32967","12","1.3271898873288617","14","3.4641016151377544","ellipse","1.0413E-2","false","32967","565","3"
"1579214","5.6187E-3","response to cold","14261","9409","28","2.2503622196311266","14","4.898979485566356","ellipse","6.7311E-4","false","9409","565","6"
"1579218","5.8230E-3","negative regulation of cell activation","14261","50866","62","2.234855794875248","14","6.0","ellipse","7.0201E-4","false","50866","565","9"
"1579222","9.6182E-1","cellular macromolecule biosynthetic process","14261","34645","1033","0.01690760762611057","14","11.313708498984761","ellipse","9.4488E-1","false","34645","565","32"
"1579224","7.9775E-3","regulation of caspase activity","14261","43281","92","2.0981335968169863","14","6.6332495807108","ellipse","1.0046E-3","false","43281","565","11"
"1579226","1.1198E-1","protein localization in organelle","14261","33365","151","0.9508454739303223","14","6.6332495807108","ellipse","3.7790E-2","false","33365","565","11"
"1579228","1.4443E-3","regulation of lymphocyte mediated immunity","14261","2706","50","2.840351638648534","14","6.0","ellipse","1.3217E-4","false","2706","565","9"
"1579230","8.7951E-3","glyoxylate metabolic process","14261","46487","6","2.055758595242289","14","3.4641016151377544","ellipse","1.1311E-3","false","46487","565","3"
"1579232","6.0636E-2","embryonic development","14261","9790","601","1.2172701127407306","14","11.832159566199232","ellipse","1.4654E-2","false","9790","565","35"
"1579234","2.1943E-2","response to heat","14261","9408","64","1.6586988175887376","14","5.656854249492381","ellipse","3.6240E-3","false","9408","565","8"
"1579242","1.2124E-2","nucleobase metabolic process","14261","9112","23","1.9163467470660185","14","4.47213595499958","ellipse","1.7824E-3","false","9112","565","5"
"1579247","1.5571E-7","regulation of mononuclear cell proliferation","14261","32944","94","6.807688439583122","14","8.717797887081348","ellipse","3.8221E-9","false","32944","565","19"
"1579253","1.8661E-2","liver development","14261","1889","62","1.7290615280477322","14","5.656854249492381","ellipse","2.9657E-3","false","1889","565","8"
"1579257","1.1060E-2","evasion of host defenses by virus","14261","19049","2","1.956236892466671","14","2.8284271247461903","ellipse","1.5670E-3","false","19049","565","2"
"1579260","3.7737E-3","positive regulation of cell cycle","14261","45787","70","2.423228952753795","14","6.324555320336759","ellipse","4.0979E-4","false","45787","565","10"
"1579263","1.3550E-4","regulation of anatomical structure morphogenesis","14261","22603","300","3.868072460313795","14","10.770329614269007","ellipse","8.7848E-6","false","22603","565","29"
"1579264","2.5190E-2","regulation of morphogenesis of a branching structure","14261","60688","28","1.5987686707607065","14","4.47213595499958","ellipse","4.4224E-3","false","60688","565","5"
"1579267","2.6272E-2","mRNA stabilization","14261","48255","18","1.5805044552525092","14","4.0","ellipse","4.7876E-3","false","48255","565","4"
"1579269","5.6187E-3","regulation of cell-cell adhesion","14261","22407","28","2.2503622196311266","14","4.898979485566356","ellipse","6.7311E-4","false","22407","565","6"
"1579270","3.1629E-2","negative regulation of cell-cell adhesion","14261","22408","10","1.4999113104755102","14","3.4641016151377544","ellipse","6.0254E-3","false","22408","565","3"
"1579272","2.7520E-3","cellular nitrogen compound catabolic process","14261","44270","67","2.5603447139870297","14","6.324555320336759","ellipse","2.8490E-4","false","44270","565","10"
