"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"Q9P0K9","Q9P0K9",-0.153435709565326,0.0276622396005681,0.0936432624877667,"Control vs hc-like","FRRS1L","yes"
"O95674","O95674",-0.108570401163302,0.0276658554395402,0.0936432624877667,"Control vs hc-like","CDS2","yes"
"Q9Y2G5","Q9Y2G5",-0.177890019391484,0.0276779602582698,0.0936432624877667,"Control vs hc-like","POFUT2",NA
"Q16401","Q16401",-0.222252220705858,0.0276972173736968,0.0936573481219555,"Control vs hc-like","PSMD5","yes"
"P06454","P06454",-0.368317206420626,0.0277587502256241,0.093713445885168,"Control vs hc-like","PTMA",NA
"Q9NQY0","Q9NQY0",-0.156013156577544,0.0277699184561108,0.093713445885168,"Control vs hc-like","BIN3",NA
"P78347","P78347",-0.21895165831225,0.0278013406589646,0.093713445885168,"Control vs hc-like","GTF2I",NA
"Q8IU85","Q8IU85",0.150941279614372,0.0278039102332932,0.093713445885168,"Control vs hc-like","CAMK1D","yes"
"Q96C11","Q96C11",-0.260367737802987,0.0278140050700461,0.093713445885168,"Control vs hc-like","FGGY",NA
"P03950","P03950",0.31744020767189,0.0278272937606088,0.093713445885168,"Control vs hc-like","ANG",NA
"Q99733","Q99733",-0.135198578588433,0.0278352385957534,0.093713445885168,"Control vs hc-like","NAP1L4","yes"
"Q9Y679","Q9Y679",-0.111721409027272,0.0278436296199688,0.093713445885168,"Control vs hc-like","AUP1",NA
"P54652","P54652",0.156127573007556,0.0278497331526591,0.093713445885168,"Control vs hc-like","HSPA2","yes"
"Q9UIC8","Q9UIC8",-0.126077785132882,0.0279782128186572,0.0940947482600369,"Control vs hc-like","LCMT1","yes"
"Q96PE7","Q96PE7",-0.322974154576862,0.0280123896043343,0.0941586551976674,"Control vs hc-like","MCEE","yes"
"Q9GZQ3","Q9GZQ3",0.115112529949627,0.0280358795689372,0.0941865905388498,"Control vs hc-like","COMMD5",NA
"Q9Y625","Q9Y625",-0.203700705068851,0.0280852568704546,0.0943014171434908,"Control vs hc-like","GPC6",NA
"Q9Y570","Q9Y570",0.127005380329617,0.028211257135244,0.0946155677407492,"Control vs hc-like","PPME1","yes"
"P00533","P00533",-0.264785538969072,0.0282257378502152,0.0946155677407492,"Control vs hc-like","EGFR","yes"
"Q8NC44","Q8NC44",0.529643245041454,0.0282294899409687,0.0946155677407492,"Control vs hc-like","RETREG2",NA
"Q92538","Q92538",-0.11025389698052,0.0282450389338636,0.0946155677407492,"Control vs hc-like","GBF1",NA
"Q96A33","Q96A33",0.16121600454246,0.0282550599554566,0.0946155677407492,"Control vs hc-like","CCDC47",NA
"Q641Q3","Q641Q3",0.177397757516854,0.0282915161638395,0.0946865468158708,"Control vs hc-like","METRNL",NA
"P52594","P52594",-0.143723044424132,0.0283347388134096,0.0947800832006505,"Control vs hc-like","AGFG1","yes"
"O00330","O00330",-0.137874201434485,0.0284589071190068,0.0951065359850653,"Control vs hc-like","PDHX","yes"
"P61769","P61769",0.276337866599917,0.0284629874817512,0.0951065359850653,"Control vs hc-like","B2M",NA
"Q8TB72","Q8TB72",-0.125307959576798,0.0284870627198263,0.095135750364113,"Control vs hc-like","PUM2",NA
"Q9H4A4","Q9H4A4",-0.123417380050181,0.0285092010008979,0.0951360747329903,"Control vs hc-like","RNPEP",NA
"Q15768","Q15768",-0.24161145403356,0.028517824174595,0.0951360747329903,"Control vs hc-like","EFNB3",NA
"Q9BWW4","Q9BWW4",0.154245763452657,0.0285570191112333,0.0951719358011758,"Control vs hc-like","SSBP3",NA
"Q9NZ72","Q9NZ72",0.16151711364471,0.0285592497118113,0.0951719358011758,"Control vs hc-like","STMN3",NA
"Q9NX40","Q9NX40",0.16254914357274,0.0286264467964119,0.0953446604249789,"Control vs hc-like","OCIAD1","yes"
"Q86W92","Q86W92",-0.145028653442559,0.028655459769933,0.0953900900603188,"Control vs hc-like","PPFIBP1",NA
"P22415","P22415",0.293642531782162,0.0286795229032015,0.0954190024741905,"Control vs hc-like","USF1",NA
"Q9UNZ5","Q9UNZ5",-0.155963337260051,0.0287034315860527,0.095447370306247,"Control vs hc-like","C19orf53",NA
"Q71UM5","Q71UM5",-0.206379262352467,0.0287382044821003,0.095511815110569,"Control vs hc-like","RPS27L",NA
"P09601","P09601",0.272589045632674,0.0288363364720425,0.0957866530026894,"Control vs hc-like","HMOX1",NA
"O00231","O00231",-0.107548095914435,0.0288741553662671,0.0958433756033866,"Control vs hc-like","PSMD11","yes"
"Q9H488","Q9H488",-0.144929179073209,0.0288843049763631,0.0958433756033866,"Control vs hc-like","POFUT1",NA
"Q96A26","Q96A26",0.327787707738334,0.0289593493903742,0.0960410277751319,"Control vs hc-like","FAM162A","yes"
"P20962","P20962",-0.261944630766738,0.0290251394469229,0.0962077939466649,"Control vs hc-like","PTMS",NA
"Q9UPZ3","Q9UPZ3",0.361920697676554,0.0290407076183405,0.0962080036154847,"Control vs hc-like","HPS5",NA
"O95202","O95202",-0.138578249588878,0.0291614158411454,0.0965563422061406,"Control vs hc-like","LETM1","yes"
"Q17R31","Q17R31",-0.139156435457096,0.0291784189127517,0.096561114321933,"Control vs hc-like","TATDN3",NA
"P21912","P21912",-0.13893605008786,0.0292390751981989,0.0967102673799703,"Control vs hc-like","SDHB","yes"
"P30622","P30622",-0.119796972528881,0.0292596616492387,0.0967267983662898,"Control vs hc-like","CLIP1",NA
"Q8NEZ2","Q8NEZ2",0.178828547369491,0.0292932983453003,0.0967864303687905,"Control vs hc-like","VPS37A",NA
"Q9NY64","Q9NY64",-0.198579053325087,0.0293216517362019,0.096828551901614,"Control vs hc-like","SLC2A8",NA
"P16220","P16220",-0.143506762597106,0.0293451963724537,0.096854757176104,"Control vs hc-like","CREB1",NA
"Q96PK6","Q96PK6",-0.14124455025728,0.02938452878392,0.0969330149411077,"Control vs hc-like","RBM14",NA
"P80723","P80723",-0.261001240701074,0.0295007137085481,0.0972645741559728,"Control vs hc-like","BASP1","yes"
"Q15427","Q15427",-0.147243698583548,0.0295771159699774,0.0974646864544396,"Control vs hc-like","SF3B4",NA
"P43003","P43003",-0.248724075423908,0.0296098631680114,0.0975208073022881,"Control vs hc-like","SLC1A3","yes"
"O75448","O75448",-0.205739709974583,0.0297572968695343,0.0979543910214644,"Control vs hc-like","MED24",NA
"Q15465","Q15465",-0.45177890422821,0.0297789972385149,0.0979738482847216,"Control vs hc-like","SHH",NA
"A2RRP1","A2RRP1",-0.107855690992714,0.0298444938038112,0.0981372994449647,"Control vs hc-like","NBAS","yes"
"Q9NV06","Q9NV06",0.171762034663498,0.0299084684295879,0.0982955755326232,"Control vs hc-like","DCAF13",NA
"Q70JA7","Q70JA7",-0.633870240487589,0.0299741799002226,0.0984343927809983,"Control vs hc-like","CHSY3",NA
"Q86SX6","Q86SX6",-0.144721303693625,0.0299824339010615,0.0984343927809983,"Control vs hc-like","GLRX5","yes"
"Q9P2S2","Q9P2S2",-0.143664871553241,0.0300531564342722,0.0986144027893491,"Control vs hc-like","NRXN2","yes"
"Q9NZB2","Q9NZB2",-0.113991943325139,0.0300710457421078,0.098620950755697,"Control vs hc-like","FAM120A","yes"
"O75164","O75164",-0.161277625316995,0.0302040784132449,0.0989988590938743,"Control vs hc-like","KDM4A",NA
"Q6UWH4","Q6UWH4",0.252980773642767,0.0302517789559562,0.0989988590938743,"Control vs hc-like","GASK1B",NA
"Q6FI81","Q6FI81",-0.112489112517768,0.0302556755346952,0.0989988590938743,"Control vs hc-like","CIAPIN1","yes"
"Q92932","Q92932",-0.312510909873321,0.0302945063862003,0.0989988590938743,"Control vs hc-like","PTPRN2","yes"
"O43598","O43598",-0.122919626900547,0.0302962935812519,0.0989988590938743,"Control vs hc-like","DNPH1",NA
"P07199","P07199",-0.275257057118623,0.0303068689000628,0.0989988590938743,"Control vs hc-like","CENPB",NA
"Q9P2K5","Q9P2K5",-0.106617694631613,0.0303069984813543,0.0989988590938743,"Control vs hc-like","MYEF2",NA
"Q13443","Q13443",0.206678244796791,0.03031391334059,0.0989988590938743,"Control vs hc-like","ADAM9",NA
"Q9P0J7","Q9P0J7",-0.36242703392781,0.0303615106873229,0.0991021429851859,"Control vs hc-like","KCMF1",NA
"Q5JTV8","Q5JTV8",0.0977484098241135,0.0304421027360741,0.0992692402103868,"Control vs hc-like","TOR1AIP1","yes"
"Q9NUD5","Q9NUD5",-0.182275245140463,0.0304447000999784,0.0992692402103868,"Control vs hc-like","ZCCHC3",NA
"O43909","O43909",-0.191131868474006,0.03048281256116,0.0992989992763827,"Control vs hc-like","EXTL3",NA
"Q8WVY7","Q8WVY7",0.152967513835552,0.030485832976875,0.0992989992763827,"Control vs hc-like","UBLCP1",NA
"Q7L4I2","Q7L4I2",-0.157213011475068,0.0306153357412006,0.0996596861541302,"Control vs hc-like","RSRC2",NA
"Q8ND25","Q8ND25",-0.226666948895664,0.0306286900074015,0.0996596861541302,"Control vs hc-like","ZNRF1",NA
"P62942","P62942",-0.105251704958096,0.0307062641233986,0.0998597321203816,"Control vs hc-like","FKBP1A","yes"
"Q93100","Q93100",-0.106998924628883,0.0307776465283092,0.0999964286273144,"Control vs hc-like","PHKB",NA
"P34913","P34913",-0.117443357961189,0.0307805283929364,0.0999964286273144,"Control vs hc-like","EPHX2",NA
"P62070","P62070",-0.131562749527646,0.0310334982114525,0.100765492622743,"Control vs hc-like","RRAS2","yes"
"Q8N8R5","Q8N8R5",0.208222263129274,0.0311231452139357,0.101003721784765,"Control vs hc-like","C2orf69",NA
"Q9NRF8","Q9NRF8",-0.145846075671823,0.0311582314507828,0.101064728777892,"Control vs hc-like","CTPS2","yes"
"Q9UBL3","Q9UBL3",-0.145326646234697,0.03119986369139,0.101146893524073,"Control vs hc-like","ASH2L",NA
"Q53EL9","Q53EL9",-0.158770671735805,0.0312670662718897,0.101311825700823,"Control vs hc-like","SEZ6",NA
"Q96TA1","Q96TA1",-0.116151366030646,0.0313625857874805,0.101568290611334,"Control vs hc-like","NIBAN2",NA
"Q9BZF3","Q9BZF3",-0.129006254223071,0.0313818579991919,0.101577688515903,"Control vs hc-like","OSBPL6","yes"
"Q15326","Q15326",-0.442328659028098,0.0315494363785379,0.102010076360099,"Control vs hc-like","ZMYND11",NA
"P18124","P18124",-0.177530636475005,0.0315644075499115,0.102010076360099,"Control vs hc-like","RPL7","yes"
"Q96EE3","Q96EE3",0.146870322269095,0.0315822707213297,0.102010076360099,"Control vs hc-like","SEH1L","yes"
"Q9Y2H6","Q9Y2H6",0.16409923488505,0.0315882422360298,0.102010076360099,"Control vs hc-like","FNDC3A",NA
"Q9H3K2","Q9H3K2",0.147574226383597,0.0315976417025158,0.102010076360099,"Control vs hc-like","GHITM",NA
"O43815","O43815",-0.191143992901686,0.0318192891896582,0.102672225388367,"Control vs hc-like","STRN","yes"
"P51149","P51149",0.203912442520991,0.0318865059258177,0.102835638913565,"Control vs hc-like","RAB7A","yes"
"Q9Y237","Q9Y237",-0.152035200908287,0.0319267685155947,0.102866386250787,"Control vs hc-like","PIN4","yes"
"O75165","O75165",0.132274998474564,0.0319291957967792,0.102866386250787,"Control vs hc-like","DNAJC13","yes"
"Q9BSC4","Q9BSC4",0.2635943310173,0.0319964162857763,0.103029456696026,"Control vs hc-like","NOL10",NA
"P52701","P52701",-0.183830524182458,0.0320646899347689,0.103195747430104,"Control vs hc-like","MSH6",NA
"Q9NUL3","Q9NUL3",-0.117275726206937,0.032113134893953,0.103249103475158,"Control vs hc-like","STAU2",NA
"Q8TCJ2","Q8TCJ2",-0.164037043552469,0.0321145478979943,0.103249103475158,"Control vs hc-like","STT3B","yes"
"P55327","P55327",0.177322615871038,0.0321793068258149,0.10340372804463,"Control vs hc-like","TPD52","yes"
"Q9UNW9","Q9UNW9",-0.232944451552719,0.0323148409023983,0.103785500931357,"Control vs hc-like","NOVA2","yes"
"O60486","O60486",0.231802029392107,0.0324063321347907,0.104025499687727,"Control vs hc-like","PLXNC1","yes"
"Q86UX6","Q86UX6",-0.22651096657977,0.0324439765968617,0.104092489546808,"Control vs hc-like","STK32C","yes"
"Q9UJS0","Q9UJS0",0.140038196441669,0.032538201990641,0.104340849277482,"Control vs hc-like","SLC25A13","yes"
"P09619","P09619",-0.212742395291251,0.0326289018550853,0.104577652898143,"Control vs hc-like","PDGFRB",NA
"P53609","P53609",-0.238668170377085,0.0326690763366972,0.104616146222817,"Control vs hc-like","PGGT1B",NA
"Q13796","Q13796",-0.147727090741498,0.0326887235028342,0.104616146222817,"Control vs hc-like","SHROOM2",NA
"O00139","O00139",-0.107159667710597,0.0326914919461793,0.104616146222817,"Control vs hc-like","KIF2A","yes"
"Q99879","Q99879",-0.278374255985181,0.0327422828190583,0.104724672624875,"Control vs hc-like","H2BC14","yes"
"Q8NEZ5","Q8NEZ5",0.110091016232726,0.0328438289418806,0.104995341877573,"Control vs hc-like","FBXO22",NA
"Q14254","Q14254",-0.139190842010535,0.0328914186434564,0.105093332998273,"Control vs hc-like","FLOT2","yes"
"Q9UM47","Q9UM47",-0.217222650333273,0.0330188143714962,0.105446085010362,"Control vs hc-like","NOTCH3",NA
"P07339","P07339",0.236281349795206,0.0330405350563682,0.105461172852245,"Control vs hc-like","CTSD","yes"
"Q7KZI7","Q7KZI7",-0.130700192649424,0.0331503110718305,0.10575716205692,"Control vs hc-like","MARK2","yes"
"Q96J02","Q96J02",-0.122439694479272,0.0332224222364142,0.105932749217343,"Control vs hc-like","ITCH","yes"
"Q8TED0","Q8TED0",0.740709608750057,0.0332990210836802,0.106122458050455,"Control vs hc-like","UTP15",NA
"Q99497","Q99497",-0.123537968232654,0.0333578002764568,0.106255210839535,"Control vs hc-like","PARK7","yes"
"Q9NSK0","Q9NSK0",-0.195475114869382,0.0334525983806977,0.106502500232031,"Control vs hc-like","KLC4",NA
"Q8TC07","Q8TC07",0.137242534206891,0.0335507500867178,0.106760207327223,"Control vs hc-like","TBC1D15","yes"
"Q9H0X4","Q9H0X4",-0.254091343686657,0.0335905644688104,0.106832113033813,"Control vs hc-like","FAM234A",NA
"Q9BSD7","Q9BSD7",-0.112388525019512,0.0337046593818395,0.107140067348522,"Control vs hc-like","NTPCR","yes"
"Q8NFP7","Q8NFP7",-0.187701520331146,0.0337449286112857,0.107211345015673,"Control vs hc-like","NUDT10",NA
"P35241","P35241",-0.167851859116084,0.0337616387043716,0.107211345015673,"Control vs hc-like","RDX","yes"
"Q9BT09","Q9BT09",-0.157929971190558,0.033855891879576,0.107455656835176,"Control vs hc-like","CNPY3",NA
"O43813","O43813",-0.138851459828562,0.0339307044457621,0.107638047589956,"Control vs hc-like","LANCL1","yes"
"Q5JU69","Q5JU69",0.127487540182429,0.0339902898637823,0.107771971693801,"Control vs hc-like","TOR2A",NA
"Q9NRZ7","Q9NRZ7",-0.147619921594917,0.0340744153524679,0.107983527713005,"Control vs hc-like","AGPAT3","yes"
"O14980","O14980",0.154093425791977,0.0340934573721753,0.107988720262556,"Control vs hc-like","XPO1","yes"
"P54727","P54727",0.322410724660173,0.0341860924459076,0.108226889605539,"Control vs hc-like","RAD23B","yes"
"Q9UNZ2","Q9UNZ2",-0.113553659618262,0.0342693588161466,0.108435171572764,"Control vs hc-like","NSFL1C","yes"
"Q9NPL8","Q9NPL8",0.171024355381672,0.0343482538261444,0.108629416407353,"Control vs hc-like","TIMMDC1",NA
"Q567U6","Q567U6",-0.102356313652521,0.0344054017189316,0.108754721174718,"Control vs hc-like","CCDC93","yes"
"P13591","P13591",-0.120553492603669,0.0345389120323674,0.109060547790612,"Control vs hc-like","NCAM1","yes"
"Q9H2F9","Q9H2F9",-0.13986533312962,0.0345398213248983,0.109060547790612,"Control vs hc-like","CCDC68",NA
"Q9HD47","Q9HD47",-0.203570995490583,0.0345548810566225,0.109060547790612,"Control vs hc-like","RANGRF",NA
"Q6N069","Q6N069",0.189742612970186,0.0345927738944907,0.109124637526851,"Control vs hc-like","NAA16",NA
"O95140","O95140",-0.102942396979806,0.0346114751007736,0.109128151931047,"Control vs hc-like","MFN2","yes"
"Q14119","Q14119",-0.329835281376532,0.0346436495578646,0.109165238602879,"Control vs hc-like","VEZF1",NA
"Q05397","Q05397",-0.10121888022962,0.0346650127014895,0.109165238602879,"Control vs hc-like","PTK2","yes"
"Q9UKZ1","Q9UKZ1",0.422416187009839,0.0346760169679733,0.109165238602879,"Control vs hc-like","CNOT11",NA
"P22626","P22626",-0.135091418149777,0.0347377968588455,0.109265716864607,"Control vs hc-like","HNRNPA2B1","yes"
"P25440","P25440",-0.204707489466806,0.0347477024552169,0.109265716864607,"Control vs hc-like","BRD2",NA
"O75563","O75563",-0.209979277795508,0.0347607614972979,0.109265716864607,"Control vs hc-like","SKAP2",NA
"Q9BRP8","Q9BRP8",-0.110662635447781,0.034783497910262,0.109281825080089,"Control vs hc-like","PYM1",NA
"Q9BUQ8","Q9BUQ8",-0.139608625144053,0.034873352435358,0.1095086800918,"Control vs hc-like","DDX23",NA
"Q5VT66","Q5VT66",-0.228180552272008,0.0349673895686357,0.109712543878337,"Control vs hc-like","MTARC1",NA
"Q16630","Q16630",-0.16148659046241,0.034973638028736,0.109712543878337,"Control vs hc-like","CPSF6",NA
"P52948","P52948",-0.137840620215439,0.0349913173787636,0.109712543878337,"Control vs hc-like","NUP98",NA
"Q93052","Q93052",-0.166577547923549,0.035015963920237,0.109734371780339,"Control vs hc-like","LPP",NA
"Q13162","Q13162",0.348225829874842,0.0351991803232516,0.110250569544672,"Control vs hc-like","PRDX4",NA
"P0DKX4","P0DKX4",-0.210748576332939,0.0352162173791363,0.110250569544672,"Control vs hc-like","SMIM18",NA
"Q8TCD1","Q8TCD1",0.210329505064308,0.0352759897834225,0.110382005348531,"Control vs hc-like","C18orf32",NA
"Q9NSA3","Q9NSA3",-0.356881774691168,0.0354429073573851,0.110728208881481,"Control vs hc-like","CTNNBIP1",NA
"P67936","P67936",-0.154741880814296,0.035452987886081,0.110728208881481,"Control vs hc-like","TPM4","yes"
"Q8IUE6","Q8IUE6",-0.364949029045132,0.035456477782231,0.110728208881481,"Control vs hc-like","H2AC21",NA
"Q96S66","Q96S66",-0.120378191476647,0.0354580098384371,0.110728208881481,"Control vs hc-like","CLCC1",NA
"Q99729","Q99729",-0.200520923447794,0.0355693618636228,0.111020065575342,"Control vs hc-like","HNRNPAB",NA
"P40939","P40939",-0.14768460876822,0.0356430769345606,0.11118529188911,"Control vs hc-like","HADHA","yes"
"Q9P2J5","Q9P2J5",0.0942502419362121,0.0356758986941989,0.11118529188911,"Control vs hc-like","LARS1",NA
"Q7Z6L0","Q7Z6L0",0.220035852415588,0.0356760541742494,0.11118529188911,"Control vs hc-like","PRRT2","yes"
"Q5HYI8","Q5HYI8",0.186657974120727,0.0357202096309022,0.111267018453689,"Control vs hc-like","RABL3",NA
"Q76M96","Q76M96",-0.486532354648046,0.0357989003119225,0.111456184864766,"Control vs hc-like","CCDC80",NA
"O60783","O60783",-0.147022473241275,0.0358377029140194,0.111521036399945,"Control vs hc-like","MRPS14",NA
"Q96QZ7","Q96QZ7",-0.24060946019268,0.0359542937756719,0.111726786878404,"Control vs hc-like","MAGI1","yes"
"Q6EEV6","Q6EEV6",-0.31265725173022,0.0359550457822817,0.111726786878404,"Control vs hc-like","SUMO4",NA
"Q14653","Q14653",-0.194181448771626,0.035957839386974,0.111726786878404,"Control vs hc-like","IRF3",NA
"Q8NAV1","Q8NAV1",0.122059409061784,0.0359981721188212,0.111782166946664,"Control vs hc-like","PRPF38A",NA
"Q6IQ22","Q6IQ22",0.133221262008192,0.036011692461947,0.111782166946664,"Control vs hc-like","RAB12","yes"
"O75787","O75787",-0.131768955994708,0.0361071130264713,0.112022318164627,"Control vs hc-like","ATP6AP2",NA
"Q15528","Q15528",0.197463666620965,0.0361853469798317,0.112208934537659,"Control vs hc-like","MED22",NA
"Q16204","Q16204",-0.131644202501146,0.0362186531462401,0.112256115270939,"Control vs hc-like","CCDC6","yes"
"Q13557","Q13557",-0.0950119023611151,0.0362692004497443,0.112329947824719,"Control vs hc-like","CAMK2D","yes"
"P78314","P78314",0.187262753244807,0.0362786809735273,0.112329947824719,"Control vs hc-like","SH3BP2",NA
"P61956","P61956",-0.257352720078913,0.0363135855631307,0.112381944348741,"Control vs hc-like","SUMO2","yes"
"P31943","P31943",-0.165971386882589,0.0365204987387551,0.112938817073597,"Control vs hc-like","HNRNPH1","yes"
"Q13561","Q13561",-0.12056863619997,0.0365299284233215,0.112938817073597,"Control vs hc-like","DCTN2","yes"
"Q96JJ7","Q96JJ7",-0.0947913125600373,0.0366455003396314,0.113239705979787,"Control vs hc-like","TMX3","yes"
"Q9UH65","Q9UH65",0.123508381402587,0.0367811798836214,0.113602399789881,"Control vs hc-like","SWAP70",NA
"Q9H165","Q9H165",-0.658176032317137,0.0369357383494665,0.114023013163403,"Control vs hc-like","BCL11A",NA
"Q8IYJ2","Q8IYJ2",-0.157628131573503,0.03698604869012,0.114121547549575,"Control vs hc-like","C10orf67",NA
