"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name","synaptic_prot"
"P10588","P10588",0.132842770427622,0.195005131184367,0.391334682729301,"Control vs at-risk","NR2F6",NA
"Q16531","Q16531",0.0595024000553011,0.195130937859962,0.391460546207911,"Control vs at-risk","DDB1","yes"
"O00750","O00750",-0.103715915841384,0.195417914207222,0.391909553217781,"Control vs at-risk","PIK3C2B",NA
"Q96BI1","Q96BI1",-0.0899080888120238,0.196112277164988,0.393175017708805,"Control vs at-risk","SLC22A18",NA
"Q969L2","Q969L2",0.102827755076856,0.196728274691449,0.394282604799885,"Control vs at-risk","MAL2","yes"
"P50150","P50150",-0.14257271920572,0.196982197173427,0.394664040510531,"Control vs at-risk","GNG4",NA
"Q96S66","Q96S66",-0.067707267236738,0.19785234439642,0.396279469651319,"Control vs at-risk","CLCC1",NA
"Q9BVA1","Q9BVA1",-0.0878686039834484,0.197956057750907,0.39635925729086,"Control vs at-risk","TUBB2B","yes"
"O75153","O75153",-0.0666638338338608,0.19831546288794,0.396950789425699,"Control vs at-risk","CLUH","yes"
"P27338","P27338",-0.134450944561284,0.198929154398718,0.39798028687417,"Control vs at-risk","MAOB","yes"
"Q06330","Q06330",-0.0631725229724616,0.198958074115016,0.39798028687417,"Control vs at-risk","RBPJ",NA
"Q15052","Q15052",-0.10476117010646,0.199041380557378,0.398018616293436,"Control vs at-risk","ARHGEF6",NA
"Q8NB37","Q8NB37",-0.0851054808333522,0.199835785648455,0.399478431040161,"Control vs at-risk","GATD1","yes"
"P17677","P17677",-0.126614273531889,0.200038101815705,0.399484265883858,"Control vs at-risk","GAP43","yes"
"Q9NQG5","Q9NQG5",-0.0725561092908187,0.200078959031958,0.399484265883858,"Control vs at-risk","RPRD1B",NA
"Q96ER9","Q96ER9",0.0908436947763924,0.200090867727322,0.399484265883858,"Control vs at-risk","CCDC51",NA
"P42025","P42025",-0.0782767492483067,0.200096228584533,0.399484265883858,"Control vs at-risk","ACTR1B","yes"
"Q9GZP4","Q9GZP4",0.0980413841376482,0.200221859930641,0.399606510411588,"Control vs at-risk","PITHD1","yes"
"Q9NRS6","Q9NRS6",-0.0874749138593423,0.2006181438585,0.400242815934066,"Control vs at-risk","SNX15",NA
"O94906","O94906",-0.0696558788394448,0.200669685797079,0.400242815934066,"Control vs at-risk","PRPF6",NA
"P61599","P61599",0.0746745611734028,0.200823206201128,0.400320483092729,"Control vs at-risk","NAA20",NA
"Q9Y4J8","Q9Y4J8",-0.083904295841684,0.200979832957285,0.400320483092729,"Control vs at-risk","DTNA","yes"
"P07741","P07741",-0.13542652767828,0.201000267086232,0.400320483092729,"Control vs at-risk","APRT",NA
"Q9UBI1","Q9UBI1",-0.0644577369485013,0.20104527887833,0.400320483092729,"Control vs at-risk","COMMD3","yes"
"Q5VUB5","Q5VUB5",-0.153498937814476,0.201084197132772,0.400320483092729,"Control vs at-risk","FAM171A1","yes"
"Q13371","Q13371",-0.135150783463459,0.201095720515719,0.400320483092729,"Control vs at-risk","PDCL",NA
"Q68E01","Q68E01",0.121949951286707,0.20247096995649,0.402896247770003,"Control vs at-risk","INTS3",NA
"Q9UQ13","Q9UQ13",-0.0695322033596639,0.202519483770288,0.402896247770003,"Control vs at-risk","SHOC2","yes"
"P42898","P42898",0.0749682880062785,0.202686765577854,0.403022286750181,"Control vs at-risk","MTHFR",NA
"P40925","P40925",-0.0675743682919041,0.20274873235227,0.403022286750181,"Control vs at-risk","MDH1","yes"
"Q9UGI6","Q9UGI6",-0.162109518337669,0.202777692060285,0.403022286750181,"Control vs at-risk","KCNN3",NA
"O95251","O95251",-0.135785560800606,0.202846014671892,0.403028985283089,"Control vs at-risk","KAT7",NA
"Q8IY22","Q8IY22",0.0723953551545335,0.203444705809099,0.404089116371787,"Control vs at-risk","CMIP",NA
"Q9NRG9","Q9NRG9",0.0715383799622451,0.203632480315305,0.404321939261213,"Control vs at-risk","AAAS",NA
"O15075","O15075",-0.110816144472913,0.203819075480156,0.404321939261213,"Control vs at-risk","DCLK1","yes"
"Q9UK73","Q9UK73",-0.160898414099481,0.20386948126556,0.404321939261213,"Control vs at-risk","FEM1B",NA
"Q969G6","Q969G6",-0.0823184298290975,0.20388422385495,0.404321939261213,"Control vs at-risk","RFK",NA
"Q96PU4","Q96PU4",-0.18312468121195,0.203887727308354,0.404321939261213,"Control vs at-risk","UHRF2",NA
"Q13769","Q13769",-0.1268599775252,0.203989636564116,0.404394790696594,"Control vs at-risk","THOC5",NA
"P33240","P33240",-0.0659234809654414,0.204225984094524,0.404656154498792,"Control vs at-risk","CSTF2",NA
"Q008S8","Q008S8",0.0991828630039961,0.20425190586466,0.404656154498792,"Control vs at-risk","ECT2L",NA
"Q96MY1","Q96MY1",0.14782934925071,0.204419547195961,0.404766683043279,"Control vs at-risk","NOL4L",NA
"Q96H20","Q96H20",0.0713963390764825,0.20449990577345,0.404766683043279,"Control vs at-risk","SNF8",NA
"Q8N6N2","Q8N6N2",0.0790023805548756,0.204503392641528,0.404766683043279,"Control vs at-risk","TTC9B","yes"
"P57678","P57678",0.0752351668406419,0.204769472685758,0.405131999020861,"Control vs at-risk","GEMIN4",NA
"Q9Y6K0","Q9Y6K0",-0.179601122979614,0.20481854648323,0.405131999020861,"Control vs at-risk","CEPT1",NA
"Q99570","Q99570",0.0635220629662108,0.205040835970525,0.405442443338785,"Control vs at-risk","PIK3R4","yes"
"Q9UP83","Q9UP83",0.0537909025986494,0.205143779842899,0.405516774108056,"Control vs at-risk","COG5","yes"
"P30825","P30825",-0.0719972936335154,0.205212032510874,0.40552250373566,"Control vs at-risk","SLC7A1",NA
"P50579","P50579",-0.0887676410731117,0.205479513906868,0.40581094139457,"Control vs at-risk","METAP2",NA
"Q13976","Q13976",-0.307421051499826,0.205537208489066,0.40581094139457,"Control vs at-risk","PRKG1",NA
"Q14511","Q14511",0.15694164698326,0.205554196422745,0.40581094139457,"Control vs at-risk","NEDD9",NA
"P61978","P61978",-0.0853627555019365,0.205858828908465,0.40628308949651,"Control vs at-risk","HNRNPK","yes"
"Q8N3E9","Q8N3E9",0.0728307621168582,0.205924617508731,0.406283704814523,"Control vs at-risk","PLCD3","yes"
"P09417","P09417",-0.0749539959027672,0.206109613945866,0.406519438822027,"Control vs at-risk","QDPR","yes"
"P0CG12","P0CG12",-0.119420728889239,0.206622176804288,0.407370786450585,"Control vs at-risk",NA,"yes"
"Q9HBM1","Q9HBM1",-0.0797337852036613,0.206672560152529,0.407370786450585,"Control vs at-risk","SPC25",NA
"Q9Y2Z9","Q9Y2Z9",-0.0916092181538168,0.207075595628422,0.408035589353559,"Control vs at-risk","COQ6","yes"
"P16870","P16870",-0.088024290696783,0.207177653800298,0.408107092644713,"Control vs at-risk","CPE","yes"
"Q8NA56","Q8NA56",0.11208969115647,0.207349102704311,0.408315195899793,"Control vs at-risk","TTC29",NA
"P51798","P51798",0.0647948438871815,0.207973470311614,0.409414778960522,"Control vs at-risk","CLCN7",NA
"Q9UBQ7","Q9UBQ7",-0.0611114714405261,0.208143102866429,0.409618760953439,"Control vs at-risk","GRHPR","yes"
"P07339","P07339",0.127333663749269,0.208356050875483,0.409907829956365,"Control vs at-risk","CTSD","yes"
"Q7Z7H8","Q7Z7H8",0.110376574640028,0.208486432294204,0.410034330391612,"Control vs at-risk","MRPL10",NA
"Q96BQ5","Q96BQ5",0.0915963749632454,0.208622453812433,0.410054893679438,"Control vs at-risk","CCDC127","yes"
"O95848","O95848",0.0889419393627833,0.208629057106525,0.410054893679438,"Control vs at-risk","NUDT14",NA
"P36896","P36896",-0.136299538525115,0.208854723424807,0.410339032290479,"Control vs at-risk","ACVR1B",NA
"Q9H5X1","Q9H5X1",-0.171309110905746,0.208905882837329,0.410339032290479,"Control vs at-risk","CIAO2A",NA
"Q16864","Q16864",-0.0703048259620687,0.209156608339975,0.410701504667577,"Control vs at-risk","ATP6V1F","yes"
"Q13952","Q13952",-0.127402428971227,0.209402275897107,0.411053819026114,"Control vs at-risk","NFYC",NA
"Q9Y678","Q9Y678",0.0760699650788297,0.209703490747876,0.411514914639649,"Control vs at-risk","COPG1","yes"
"Q9UNW1","Q9UNW1",0.0698796384119866,0.209873922892234,0.41166921981864,"Control vs at-risk","MINPP1",NA
"O00462","O00462",-0.0787515092841993,0.209950292222339,0.41166921981864,"Control vs at-risk","MANBA",NA
"Q9ULM6","Q9ULM6",-0.0607607460076096,0.209981157248347,0.41166921981864,"Control vs at-risk",NA,"yes"
"Q02338","Q02338",-0.137739599176392,0.210236237706154,0.412008655406815,"Control vs at-risk","BDH1","yes"
"P04439","P04439",0.319632121520208,0.210297865653001,0.412008655406815,"Control vs at-risk","HLA-A","yes"
"Q9H814","Q9H814",0.0706587568868429,0.210353492397871,0.412008655406815,"Control vs at-risk","PHAX",NA
"P12268","P12268",-0.102165685668989,0.21065845893568,0.412475777120824,"Control vs at-risk","IMPDH2","yes"
"P62070","P62070",-0.0694277304355175,0.210818489088122,0.412658903719809,"Control vs at-risk","RRAS2","yes"
"P14415","P14415",-0.113408060896717,0.211091800434454,0.41298448187387,"Control vs at-risk","ATP1B2","yes"
"P54886","P54886",0.0696101332311905,0.211117933360824,0.41298448187387,"Control vs at-risk","ALDH18A1",NA
"Q9H2K8","Q9H2K8",-0.0647771873027381,0.211299459304383,0.413136571135554,"Control vs at-risk","TAOK3",NA
"O95167","O95167",-0.0851891440849464,0.211328843962006,0.413136571135554,"Control vs at-risk","NDUFA3","yes"
"O43826","O43826",-0.0844201032978127,0.211404791172517,0.413154875346604,"Control vs at-risk","SLC37A4",NA
"Q12931","Q12931",-0.0665369049675455,0.211807614128844,0.413811790198198,"Control vs at-risk","TRAP1","yes"
"Q9Y5J7","Q9Y5J7",-0.0800757778662131,0.211877689901901,0.41381840284586,"Control vs at-risk","TIMM9","yes"
"P62837","P62837",-0.127572410571545,0.212445969191339,0.414625968221045,"Control vs at-risk","UBE2D2",NA
"Q9NRY5","Q9NRY5",0.0793391041162614,0.212528050719372,0.414625968221045,"Control vs at-risk","FAM114A2","yes"
"Q5VW32","Q5VW32",0.0940352101419499,0.212540224325517,0.414625968221045,"Control vs at-risk","BROX",NA
"Q96MZ0","Q96MZ0",0.0721697707480686,0.212583895063716,0.414625968221045,"Control vs at-risk","GDAP1L1","yes"
"P09661","P09661",-0.0606173607159839,0.212625274920123,0.414625968221045,"Control vs at-risk","SNRPA1",NA
"O75037","O75037",-0.109462760526021,0.212978428227853,0.414958725303465,"Control vs at-risk","KIF21B",NA
"Q12778","Q12778",-0.0799352547249477,0.213002597447233,0.414958725303465,"Control vs at-risk","FOXO1",NA
"O00267","O00267",0.0736373310182863,0.213052510518258,0.414958725303465,"Control vs at-risk","SUPT5H",NA
"P51116","P51116",0.0671330021946659,0.213063416408838,0.414958725303465,"Control vs at-risk","FXR2","yes"
"Q9H9E3","Q9H9E3",0.0750482643692472,0.213312056134949,0.415312616353109,"Control vs at-risk","COG4",NA
"P82912","P82912",-0.0555681367836165,0.213425884019309,0.415403892829301,"Control vs at-risk","MRPS11",NA
"Q9BPW8","Q9BPW8",-0.0697988210523839,0.213894868960254,0.416186159265719,"Control vs at-risk","NIPSNAP1","yes"
"P48634","P48634",-0.069965015919017,0.214587551567159,0.417403058769349,"Control vs at-risk","PRRC2A",NA
"Q9Y297","Q9Y297",-0.147955162120104,0.215092228915587,0.418253613419372,"Control vs at-risk","BTRC",NA
"Q9H0A0","Q9H0A0",-0.0771342884160191,0.215297756923533,0.4185221120647,"Control vs at-risk","NAT10",NA
"Q8N1G4","Q8N1G4",-0.049530814594533,0.215668943438957,0.419112368944168,"Control vs at-risk","LRRC47","yes"
"P02750","P02750",0.284522143942631,0.216041100614571,0.419704141926553,"Control vs at-risk","LRG1",NA
"Q5TDH0","Q5TDH0",-0.101321423441064,0.216504092391445,0.420471954081038,"Control vs at-risk","DDI2",NA
"Q9UHQ9","Q9UHQ9",-0.0786005658109801,0.216976118077968,0.421235526968258,"Control vs at-risk","CYB5R1","yes"
"Q9P215","Q9P215",-0.175529278101614,0.217037035541225,0.421235526968258,"Control vs at-risk","POGK",NA
"Q14CS0","Q14CS0",0.130044233990127,0.217100921070828,0.421235526968258,"Control vs at-risk","UBXN2B",NA
"Q99470","Q99470",-0.0529705149516424,0.217274919186748,0.421441348406931,"Control vs at-risk","SDF2","yes"
"Q15027","Q15027",-0.135592885070963,0.217511398068209,0.421755614365882,"Control vs at-risk","ACAP1",NA
"P98174","P98174",-0.143376870257811,0.217632611329199,0.421755614365882,"Control vs at-risk","FGD1",NA
"Q8IY67","Q8IY67",-0.0879141065252362,0.217707340335088,0.421755614365882,"Control vs at-risk","RAVER1",NA
"Q5PSV4","Q5PSV4",0.0727194332695404,0.217708820759697,0.421755614365882,"Control vs at-risk","BRMS1L",NA
"Q99623","Q99623",-0.0818564985577197,0.218162859488754,0.422503290614144,"Control vs at-risk","PHB2","yes"
"Q71U36","Q71U36",-0.094475642783582,0.218601344755081,0.423119727499397,"Control vs at-risk","TUBA1A","yes"
"Q9P0J1","Q9P0J1",0.0672572600049293,0.218673665700279,0.423119727499397,"Control vs at-risk","PDP1","yes"
"P28072","P28072",-0.073050623996032,0.218685731843766,0.423119727499397,"Control vs at-risk","PSMB6","yes"
"Q5T5C0","Q5T5C0",-0.0996693046365955,0.218864241632124,0.423273730905995,"Control vs at-risk","STXBP5","yes"
"Q9NP66","Q9NP66",-0.0598248487686632,0.218901757047113,0.423273730905995,"Control vs at-risk","HMG20A",NA
"O75347","O75347",-0.0602372040688053,0.219052743738211,0.423433730497072,"Control vs at-risk","TBCA",NA
"Q05932","Q05932",0.221415811288992,0.219453048667941,0.423955355041524,"Control vs at-risk","FPGS",NA
"P20265","P20265",0.0809850786238684,0.219509523502494,0.423955355041524,"Control vs at-risk","POU3F2",NA
"Q75T13","Q75T13",-0.0655329286749087,0.219527567405063,0.423955355041524,"Control vs at-risk","PGAP1",NA
"O75914","O75914",0.0677928869864495,0.219771302513097,0.424294005007394,"Control vs at-risk","PAK3","yes"
"Q9ULT8","Q9ULT8",-0.099225153180214,0.219986895864477,0.424396455708127,"Control vs at-risk","HECTD1",NA
"Q92930","Q92930",-0.119972886212803,0.220033141272291,0.424396455708127,"Control vs at-risk","RAB8B","yes"
"O43676","O43676",-0.0637157039980565,0.220041288014662,0.424396455708127,"Control vs at-risk","NDUFB3","yes"
"Q9Y2T2","Q9Y2T2",0.103379712471405,0.220097952372079,0.424396455708127,"Control vs at-risk","AP3M1","yes"
"Q13190","Q13190",-0.0922129320743643,0.220246641133926,0.42455122964772,"Control vs at-risk","STX5",NA
"Q13630","Q13630",-0.0616846291844126,0.220765571411239,0.425419369753646,"Control vs at-risk","GFUS",NA
"Q08188","Q08188",-0.231702905516805,0.221407645857902,0.426524198245353,"Control vs at-risk","TGM3",NA
"P51970","P51970",-0.0714919193392198,0.221576829979662,0.42671763812036,"Control vs at-risk","NDUFA8","yes"
"Q9UPT5","Q9UPT5",0.0508596712923364,0.221971558359983,0.427345181391156,"Control vs at-risk","EXOC7","yes"
"Q8IV38","Q8IV38",-0.0535310919655068,0.222212816561526,0.42753257563215,"Control vs at-risk","ANKMY2","yes"
"Q6PD62","Q6PD62",-0.0811784652226599,0.222327211427017,0.42753257563215,"Control vs at-risk","CTR9",NA
"Q15334","Q15334",-0.0877008011817892,0.22239987731807,0.42753257563215,"Control vs at-risk","LLGL1","yes"
"Q8ND56","Q8ND56",-0.0656561876686688,0.222408043440875,0.42753257563215,"Control vs at-risk","LSM14A",NA
"P49356","P49356",-0.0897800759166323,0.222413401150779,0.42753257563215,"Control vs at-risk","FNTB",NA
"Q05397","Q05397",-0.0532854148031596,0.223117244402212,0.428752710286692,"Control vs at-risk","PTK2","yes"
"Q9UK61","Q9UK61",-0.0786534511309611,0.223532791992279,0.429262174041144,"Control vs at-risk","TASOR",NA
"P06737","P06737",-0.0964249532102954,0.223549949228485,0.429262174041144,"Control vs at-risk","PYGL",NA
"Q7Z392","Q7Z392",-0.0712580064070174,0.223589902739884,0.429262174041144,"Control vs at-risk","TRAPPC11","yes"
"Q9UBU9","Q9UBU9",-0.0660005748911132,0.223851085743001,0.429630679565519,"Control vs at-risk","NXF1",NA
"Q99549","Q99549",-0.126374711928889,0.224218265026828,0.430202329774728,"Control vs at-risk","MPHOSPH8",NA
"Q70UQ0","Q70UQ0",-0.265499355148325,0.224657232117966,0.430911158114261,"Control vs at-risk","IKBIP",NA
"Q96QR8","Q96QR8",-0.0701535946307672,0.224791779791817,0.430911158114261,"Control vs at-risk","PURB","yes"
"P05388","P05388",0.0726953413075968,0.224821620925785,0.430911158114261,"Control vs at-risk","RPLP0","yes"
"P35237","P35237",-0.135869853898665,0.224896730790339,0.430911158114261,"Control vs at-risk","SERPINB6","yes"
"Q32NB8","Q32NB8",0.0783264007365787,0.224979064610643,0.430911158114261,"Control vs at-risk","PGS1",NA
"Q9BPU6","Q9BPU6",-0.0692974101588533,0.225004375872716,0.430911158114261,"Control vs at-risk","DPYSL5","yes"
"P10809","P10809",-0.0862579456178842,0.225143828965572,0.431045189364817,"Control vs at-risk","HSPD1","yes"
"P25787","P25787",-0.0571711261340475,0.225265886127256,0.431145843127583,"Control vs at-risk","PSMA2","yes"
"Q9NYY8","Q9NYY8",0.289207052634371,0.225506602678372,0.431473471976348,"Control vs at-risk","FASTKD2",NA
"P51689","P51689",0.190384818101426,0.225588752820745,0.431497599029816,"Control vs at-risk","ARSD",NA
"Q9Y3R0","Q9Y3R0",-0.0559243419301083,0.225709384557004,0.431595051210231,"Control vs at-risk","GRIP1",NA
"Q8TE99","Q8TE99",0.101350548263618,0.225789569954441,0.431595051210231,"Control vs at-risk","PXYLP1",NA
"P28482","P28482",-0.0595870941755194,0.225848369263436,0.431595051210231,"Control vs at-risk","MAPK1","yes"
"P20585","P20585",-0.123200400533953,0.225937854185746,0.431633123529112,"Control vs at-risk","MSH3",NA
"Q99536","Q99536",-0.0690962168208493,0.22613199213779,0.431871040694056,"Control vs at-risk","VAT1","yes"
"Q9UHY1","Q9UHY1",-0.0704815420954148,0.22628702158842,0.432034144294198,"Control vs at-risk","NRBP1","yes"
"P63000","P63000",0.0603175334966792,0.226675722260315,0.432643142610045,"Control vs at-risk","RAC1","yes"
"Q92558","Q92558",-0.0578838981246008,0.226815723587666,0.432777233967241,"Control vs at-risk","WASF1","yes"
"Q9UPT6","Q9UPT6",-0.0550613972367948,0.227154516430983,0.432922103756328,"Control vs at-risk","MAPK8IP3","yes"
"Q9P2I0","Q9P2I0",-0.0892215730667374,0.227186820823215,0.432922103756328,"Control vs at-risk","CPSF2",NA
"Q99766","Q99766",0.0752355043967938,0.227202014541356,0.432922103756328,"Control vs at-risk","DMAC2L",NA
"P31153","P31153",-0.0568115017827537,0.227251104984897,0.432922103756328,"Control vs at-risk","MAT2A","yes"
"P20962","P20962",-0.130834999975754,0.227362178355586,0.432922103756328,"Control vs at-risk","PTMS",NA
"P49765","P49765",-0.136040788454684,0.227391968859554,0.432922103756328,"Control vs at-risk","VEGFB",NA
"P78527","P78527",-0.0643133627789361,0.227427804529936,0.432922103756328,"Control vs at-risk","PRKDC","yes"
"Q8IX12","Q8IX12",-0.0830897181118537,0.227463442775548,0.432922103756328,"Control vs at-risk","CCAR1",NA
"Q12792","Q12792",0.0828959497325634,0.227519577816178,0.432922103756328,"Control vs at-risk","TWF1","yes"
"P84095","P84095",-0.140000574082006,0.227686247323083,0.433085110593427,"Control vs at-risk","RHOG","yes"
"Q5M775","Q5M775",-0.125200844872179,0.227744837367663,0.433085110593427,"Control vs at-risk","SPECC1","yes"
"P62330","P62330",0.060225434560472,0.228023397163848,0.433481978983357,"Control vs at-risk","ARF6","yes"
"Q9BUA3","Q9BUA3",-0.0959232936395864,0.228342698122143,0.433956031193844,"Control vs at-risk","SPINDOC",NA
"Q13510","Q13510",0.117208485262402,0.22841522456921,0.433960951761159,"Control vs at-risk","ASAH1","yes"
"A6NIH7","A6NIH7",-0.0989510805428822,0.22880519928498,0.434568797540038,"Control vs at-risk","UNC119B",NA
"Q969J3","Q969J3",-0.141761128705163,0.228884704167941,0.434586777650573,"Control vs at-risk","BORCS5",NA
"P26583","P26583",-0.153946462499974,0.229295476171186,0.435233536140167,"Control vs at-risk","HMGB2",NA
"Q9UI08","Q9UI08",-0.0698605844266034,0.22984458598323,0.436142402454417,"Control vs at-risk","EVL","yes"
"Q9Y5Q0","Q9Y5Q0",-0.15722982080225,0.229941923406408,0.436193712851349,"Control vs at-risk","FADS3",NA
"P27816","P27816",-0.118128033630416,0.230141068024342,0.436438058401908,"Control vs at-risk","MAP4","yes"
